[2018-07-11 06:30:03,560][DEBUG][thread:1] ListAllLanguage() method invoked in :10ms 1 requestId:9f11be3b-7506-41bb-b86e-cac922c6e632 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,563][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,567][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:50,952][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:50,996][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:51,400][DEBUG][thread:4] ListSettingsInternal() method invoked in :371ms 1 requestId:609d2c03-fc98-440b-9489-71b6579a5b70 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:51,407][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:51,528][DEBUG][thread:4] ListAllLanguage() method invoked in :116ms 1 requestId:9992b0c5-de93-4f44-8a51-f16be1c7d607 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:51,535][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:51,539][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:53,646][DEBUG][thread:7] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:32:14,172][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,214][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,616][DEBUG][thread:4] ListSettingsInternal() method invoked in :369ms 1 requestId:9232a09f-df90-4764-848b-733e709d4fbf [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,624][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,694][DEBUG][thread:1] ListAllLanguage() method invoked in :60ms 1 requestId:e63b89fd-213c-4149-9fa3-34eaac11e3e7 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,698][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:14,701][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:32:17,027][DEBUG][thread:7] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:33:38,045][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,091][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,541][DEBUG][thread:4] ListSettingsInternal() method invoked in :416ms 1 requestId:34965d34-17a1-44fc-8768-18978756cd97 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,548][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,644][DEBUG][thread:8] ListAllLanguage() method invoked in :92ms 1 requestId:e7599432-adca-42de-be30-93fcf058a7a2 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,650][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:38,654][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:33:40,563][DEBUG][thread:7] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:17,759][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:17,806][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:18,231][DEBUG][thread:5] ListSettingsInternal() method invoked in :392ms 1 requestId:f616f5ac-16b3-4c62-97d7-abb05b42eef8 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:18,238][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:18,284][DEBUG][thread:1] ListAllLanguage() method invoked in :42ms 1 requestId:73099543-cb4c-4b2f-b4e5-925c69c5213c [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:18,289][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:18,293][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:20,940][DEBUG][thread:11] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:34,326][DEBUG][thread:11] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:36,545][DEBUG][thread:11] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:36,695][DEBUG][thread:10] ListModel() method invoked in :55ms 0 requestId:0HLF6SCCSMFBO:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:37,461][DEBUG][thread:11] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:37,498][DEBUG][thread:10] ListProperty() method invoked in :21ms 0 requestId:0HLF6SCCSMFBO:00000005 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:38,238][DEBUG][thread:11] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:38,274][DEBUG][thread:10] ListTemplate() method invoked in :21ms 0 requestId:0HLF6SCCSMFBO:00000007 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:40,578][DEBUG][thread:4] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:40,591][DEBUG][thread:4] ListModel() method invoked in :5ms 0 requestId:0HLF6SCCSMFBO:00000008 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:02:44,111][DEBUG][thread:4] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:44,557][DEBUG][thread:4] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:02:44,606][DEBUG][thread:10] ListModel() method invoked in :40ms 0 requestId:0HLF6SCCSMFBO:0000000B [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:03:45,408][DEBUG][thread:23] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:03:54,672][DEBUG][thread:25] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:03:54,701][DEBUG][thread:24] ListModel() method invoked in :18ms 0 requestId:0HLF6SCCSMFBO:0000000E [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:46,465][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:46,510][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:46,932][DEBUG][thread:5] ListSettingsInternal() method invoked in :389ms 1 requestId:a035003a-d526-4d6d-b58b-e1f99597cbf4 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:46,941][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:47,041][DEBUG][thread:4] ListAllLanguage() method invoked in :93ms 1 requestId:b1f8f392-6e7a-4293-aad4-3ef0687fca18 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:47,047][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:47,050][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:06:48,944][DEBUG][thread:4] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:06:57,825][DEBUG][thread:4] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:07:30,117][DEBUG][thread:4] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:07:30,859][DEBUG][thread:16] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:07:31,092][DEBUG][thread:4] ListModel() method invoked in :90ms 0 requestId:0HLF6SESO1KRS:00000004 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:07:55,647][DEBUG][thread:19] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:07:55,746][DEBUG][thread:21] User: 0 URL=/favicon.ico [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:08:04,780][DEBUG][thread:21] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:08:05,146][DEBUG][thread:20] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:08:05,200][DEBUG][thread:19] ListModel() method invoked in :42ms 0 requestId:0HLF6SESO1KRS:00000007 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:08:16,868][DEBUG][thread:4] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:23,398][DEBUG][thread:29] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:23,449][DEBUG][thread:29] ListProperty() method invoked in :27ms 0 requestId:0HLF6SESO1KRS:00000009 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:23,957][DEBUG][thread:25] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:24,004][DEBUG][thread:29] ListModel() method invoked in :18ms 0 requestId:0HLF6SESO1KRS:0000000B [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:24,578][DEBUG][thread:36] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:24,618][DEBUG][thread:37] ListTemplate() method invoked in :22ms 0 requestId:0HLF6SESO1KRS:0000000D [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:36,876][DEBUG][thread:36] User: 0 URL=/api/js/json/config.js [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:38,067][DEBUG][thread:37] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:38,110][DEBUG][thread:34] ListProperty() method invoked in :34ms 0 requestId:0HLF6SESO1KS6:00000003 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:38,635][DEBUG][thread:37] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:38,664][DEBUG][thread:25] ListModel() method invoked in :19ms 0 requestId:0HLF6SESO1KS6:00000005 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:39,981][DEBUG][thread:25] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:40,004][DEBUG][thread:37] ListTemplate() method invoked in :15ms 0 requestId:0HLF6SESO1KS6:00000007 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:40,752][DEBUG][thread:25] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:40,800][DEBUG][thread:36] ListModel() method invoked in :16ms 0 requestId:0HLF6SESO1KS6:00000008 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:41,518][DEBUG][thread:36] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:41,541][DEBUG][thread:37] ListProperty() method invoked in :15ms 0 requestId:0HLF6SESO1KS6:00000009 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:43,553][DEBUG][thread:25] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:43,574][DEBUG][thread:29] ListTemplate() method invoked in :14ms 0 requestId:0HLF6SESO1KS6:0000000A [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:44,155][DEBUG][thread:37] User: 0 URL=/api/device/listmodel [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:44,175][DEBUG][thread:29] ListModel() method invoked in :14ms 0 requestId:0HLF6SESO1KS6:0000000C [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:48,273][DEBUG][thread:29] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:48,293][DEBUG][thread:32] ListProperty() method invoked in :13ms 0 requestId:0HLF6SESO1KS6:0000000E [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 07:11:50,741][DEBUG][thread:29] User: 0 URL=/api/system/listlanguage [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:51,553][DEBUG][thread:25] User: 0 URL=/api/device/listtemplate [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 07:11:51,582][DEBUG][thread:29] ListTemplate() method invoked in :17ms 0 requestId:0HLF6SESO1KS6:00000012 [Core.Framework.Middleware.LogMiddleware.?]
